Business_ID,Cuisine
uPWyvfh5qSrVbujhjsDiiw,italian
MeUq9lombxM9alxs64tejQ,italian
abZ-mEvF6Tj4hfyIg0lKwQ,italian
3D6UAhoKnF3A03rX_v5ngA,italian
XfOa_KyrV7JSFJMOKckGMg,italian
yi6jIxzHo-nbAOG4KWuqcw,italian
0SakkRuHhECsDsZ8mRkisQ,italian
xKIv_b2L2pUHmsoJ-xOepg,italian
AAQDZdKhtcX7otmOfOF9nw,italian
iXV4FMZPru7BB_nwN_8mVw,italian
6Z5OWpaeGGazJHR4LfThsw,italian
IIsJN_ilLI36zGAF3SMCCQ,italian
JyXn_GCGM2DsNYIzgzQrDw,italian
26emJlm1YMFyOCezfgVk4g,italian
Cm_knZN7W1MaFEp8MkBBSA,italian
XvEz60Y0NbLxooK9AmRU8g,italian
4j_n7nPaZrp6_lEInZaA8Q,italian
yIFI6afTRP-tBhY6WsUOPg,italian
vbGqzhH_exG5HOG1I23kvg,italian
aJJlY5xvqS180wtRIHEWqA,italian
yB4ziqFM_7V8JxJas7CHfA,italian
5V4cUVikPN8ALWXBVdjltw,italian
dc3hkLkAqCSxDWQzrx-g9A,italian
ujbH5MZQzC2SSuRF3XvNfQ,italian
5EQOEAkH2Qh3Rv1TcnE7yA,italian
L5MrjGhBqQkwlguY0ilxqA,italian
JLpEKUYAtzBRQwsUL3RPIA,italian
Be1Y-vAEMgo7lqL5alXgDA,italian
zww7OtudkcE921UT2ThOSg,italian
BA0_zeBrnugK2l0HHp38mw,italian
O5S9rhY63YPGiQeUcn7PKA,italian
hFmz7HH2og9hn7xNNv20yw,italian
Ry9w-jFALWYhazi6jjyIKw,italian
vVVmHacu2YAxKfpIjhfd1g,italian
HD0e3eHwv573qHZOJJitWg,italian
hV26aNvpfq5g34SI6_gvJA,italian
hzPBADaUBQEL30MGrvKsww,italian
N-rwVhnEtXg8yY_TlB_KZw,italian
pK-TQMe7SE_erplC9EWjUA,italian
C-V8rvmamxMzu7EoQkcFrg,italian
BXiX5-ce4NNxsw7eUDZeOg,italian
_WttOSi2_ggdvUI6GvaqTg,italian
vyoA8dxwScuMV_AsTcjQcg,italian
BgGz5IdV53bGb4o7opR5zg,italian
JrJRfpGicISz_Gt9LkPMvw,italian
eODPY5rejL6CYvN4DEqwrg,italian
St8a2de1vfyCxwIySBUWbA,italian
gyWc5qJRvu26LVQIShdR4Q,italian
NAlOPUbFQVE0bUu8_wmBLQ,italian
01eI6pT0doZiu0nm-Gl7RA,italian
78TCGIG1eHMYdyvMpFdDbQ,italian
QObHX0yR6zd0WfksRDbJTA,italian
TzVVPWK_4dhdSEpNqZwIhQ,italian
R3gSQGB3aEmVpwbKIgOPqg,italian
rtivWWzG0XjUuhSrwusTgQ,italian
xPmCy25F1-uq-1vAP_1TBQ,italian
MCnexHfsclcOpLHS4_2U0A,italian
l7OsDvMOO3ji3fg0nT0QzA,italian
3o0W7asUgP7EEKn8iFWFyA,italian
z4CzSOnngC2RaTEC_BgUWA,italian
gqTikTCIS01E2m20PzHoDQ,italian
H_KyiRhwho8rdlw_R93_0Q,italian
JU5d81TYm7IJHWqOqJWMqw,italian
Lesv5BG0_0-8bB49cAjMkg,italian
xsQTIeq-WLkp4ParkTQpMQ,italian
Bk7METp9hGgm409E6EoBhw,italian
lTjmtiPVsXNnE_h7uzQr0Q,italian
w0YkRy2gsr0znrM7ojZtTw,italian
eAvP3Q0NCpJs9U0X1pEf-A,italian
Fuk7jDI2XAcvHxqau5rKWA,italian
wTaomJ5xoi-c7R_xKFmcpA,italian
WHQpLvxkCK_BMtF8pIShnQ,italian
25npnVAlhRjguunYS8zy8w,italian
yETcEIV9G7qxdwPdbivCmQ,italian
yFtOtTd7ncSjFF3QavQ5cA,italian
7EAj8VJX_DoKlZdCJBE4Pg,italian
A2DV-AQIXRYUMu5Ak5mjxg,italian
zDujEq9qZk13nBcG2PH4tA,italian
Aazjxg21VH2cncWYBAv68Q,italian
LXdblKc5g1Dp17xiV-Am1w,italian
tLZfepIfSf0a80zHQTbTGQ,italian
SHG9wQ5PfyXDgJDYkrPu7Q,italian
o5mMVFk4Hcpk2FuKfgTgdg,italian
jnHbdsqlTKlPcmJ8BCP9-g,italian
d5ya04K-2A_hI3Xzqe1HeA,italian
3n96VKiKG5Tte8z-U-TaLg,italian
VqnPcfqYltgxAkIuTaGkYg,italian
h4VCnZ2aZ33mdenS_ZI7jQ,italian
gls8Eii-vgwKScOCNQWz9w,italian
eVk4F9ixl89zyUHJ1G2Aiw,italian
zg9Jrtx9rqTXeaqufSOxHQ,italian
Sp-vnk-waTvKblG_88M4TA,italian
fH8DkdRerw5LJ7fZZHRfeA,italian
JOvcJqD5eCFrGjFa6k7vpQ,italian
M4pCWzdBCkp2g_d834a7Hw,italian
blaTQKod-nz94F3Fm_ZoYQ,italian
WWipFbd6Z-RJs23W4pcTQA,italian
PQd4M3cuSgdweWgLgZIslQ,italian
kIm0oeOaVfC9-2flLPVklA,italian
jj_SCEzBi_CdZWMTjTwf_Q,italian
ysqgdbSrezXgVwER2kQWKA,italian
FNxOWxts63oDRKwy9Pbfzw,italian
f_1BjTChf6bobreSRpqhsw,italian
if6ZZopcH51YQ7E3y4BxaA,italian
wUoLj0v2cJ9T4mgebQqoZw,italian
cnMNL1O_dVtCdTyQwwOwOQ,italian
JcyY0ArcjZhxzLlrBuQuPg,italian
Q9F2ocrmYuGt1yn3M7MOBw,italian
ntQ7O1YPMIOrQkynhXRBVg,italian
mYc4l0LrKTDQJb6zH3Rs4g,italian
eQdjZQaLnjItmn9suEEeIA,italian
2Ga76-_btMgRTcHPy7kAUg,italian
l7Z0p-PkSwIDPLPY1TRl8A,italian
ZamvzoxEKiJEboO0ZUdogw,italian
SpyQHasbnU5YkOR6PI4sNQ,italian
VXyk19eG4B2I6noumvfHCw,italian
PajKY49h4SpvSr-TW3lwCQ,italian
PgTgzq8oKcP2r00YUWL03A,italian
xbrQ2dHuQoFJmNxAuOky4A,italian
RtfjlBlSUizdQp9_k3_wHg,italian
1DT6XYMzcekpFQ41Hj44vA,italian
zjglOaCY8xQu3s2eKnLFzw,italian
t-Pm38_XhMnGfOYgkhaNRA,italian
b46yXCppjKNXgOt86AF-pQ,italian
rTzojTIarMjh_X7YPliySw,italian
bW3mY-voyav37nU0uaLmNQ,italian
PInk3_IFkANrG8zXQHGfxQ,italian
c4PIUs7uwg9lA4ObzJ4V5Q,italian
unjqnjSjpdGyP2Gqg0qJVA,italian
yc4vsT-Q4Ej1_9hr94DxkQ,italian
J9xVQScnr0lYWl61_mLXMA,italian
z-y9GDoRr1S9Ma6b2n0A4A,italian
ugIv_ylUdqRIlx6AD8lTJA,italian
U8Ljrx-w5otdMZNFhw5piw,italian
GBxnLvHAbpv9YU4GWfkASw,italian
IZBcd_82bcXEB25ZEyxg7w,italian
6AWiJUeP4FINQF48az-bkQ,italian
HiNUBUR1hFwScd_OvVLQAg,italian
cKGi-erQrad9lf87VH6cjA,italian
YoLxK5EG8UgnueKAe7hj0g,italian
QrwObD0lKQsrBlDZzgzewA,italian
uYHN9Vw3V1ajDGRnNDtbYw,italian
HPvz-PHt2PYWV_X9eQSlnA,italian
ip733nbgjaMMazfQ-Ibhgg,italian
f8TZ_ctcSwxwW8S69YKnwg,italian
T-RXDLq_VEv7s1_SooYIYQ,italian
1-tTWAxTZq3fpt-Pm1iHjA,italian
d15lwNLOlLSeaAYqPadntw,italian
Fit_iIDn__NPVZpVlKFBFQ,italian
WIhm0W9197f_rRtDziq5qQ,italian
faukkggAc_tuJ4THYlf4fg,italian
DtnlLLvcqeEUIyZTypHnzw,italian
0axnkZlDiQcJVc06DDXxGQ,italian
NGzwDLroGL4JvG81BWliNw,italian
sGIlOSvwW_x8-in8QmRwXA,italian
cRUuiiEW7F0uqtgSG-sKCg,italian
tsvElYYtUBAEdfK6plnxlg,italian
FER-iaOyA8JFH-DL5vaKIQ,italian
jku9Fg8JsUbv_LQzg6PK4g,italian
kDJbzzmCEjFbyDQ-lSygvw,italian
_V7YsDQ4Lb41rqfkuPzm1w,italian
FhXjAc6nKLf414KxYujUHw,italian
9mawr6QwVHm5q8JRXPFjPA,italian
BnD4rXxjArNd9q5sC8t4uQ,italian
QhRQE6nOMLd00kV2k-IsbQ,italian
cyLw0vW5MrsF35-A6Dy03w,italian
MTQpqHo-cCAPK7c9fd6zHw,italian
elPjOCDb8WmOpaQEI-AAOw,italian
IiDfrdwPZJHbiuHdjaSJKA,italian
I8wk0uwL6R0RhSprSlPvNw,italian
pxtno4adrYTjyQsxngTj9A,italian
WmK7GXwOnLSTRN1ocyUThg,italian
acXWoQ2wZnpzRV-0V58YTQ,italian
g4Pwc2mE1yUYXhqPrm53zA,italian
ghXmKZpOwbfCl3i1UOg9qg,italian
HJwXGxmXdB1X3gfCZMujjg,italian
JuHeNFYoeva_FDjmtj_vLw,italian
y_tRUBOu3qg7lkaO2Xk1hQ,italian
n_NIY1KTi-R5DPkduEUKIw,italian
EL5Y6BSinmUte5VW4Eh54Q,italian
Yubu48l7he-qrNDSeAngbQ,italian
Njr_f1J5Pve35OyPdBljVA,italian
TZto7AjdA337XIw66AOpUw,italian
xzN2k19JXDYjOWAhNw62aw,italian
lP4ynyBoeFPywLg78XkMmw,italian
X8Hl9OezX-Yr9Jir3fsF7g,italian
UQZmhaPAMdZabid6ccvhTg,italian
wnyX_yg4ddSDkupwFKftIA,italian
KL6AUMQI_Ae7_brkK0fy_w,italian
wLzJbddDixAEZrF7VT6_hw,italian
HEKEyHlnifZvBrrPSLEBLg,italian
e-XgOOm0X4Lk-gAX45Bj1Q,italian
13GEQ-lgTcydZda7lhv_hw,italian
b6Tpm0PsDqLYZFUuqNte-g,italian
HV8xairb2qct7wSHqNwqXw,italian
H_TGP2AgX3IUmzq8Aml79Q,italian
x61Sizu7lqGPMGuKEGHo-Q,italian
ddyYKrNWkdc5mudrmLaTvA,italian
SzH79XjUPoTYBnE3dybRsw,italian
vZ5-JXlJS75k8wmPNS5U5w,italian
-7iUpGTNDdy4WjxLGYp-_g,italian
e_2o3neKJ5vwDXKd70XLBg,italian
-0fjWWC2SY6kNxGfD8PKGg,italian
o2SAcKbfOMkA71xUfyee6Q,italian
2Nwmd7-1d1rI6lb9QSSYYA,italian
jSrDUsCXkKqbBQ9sqDLFcg,italian
G-b9kvnRh0pLi4fsdcmwjg,italian
3P8hb1ZOCA8IjEGfqpSpxg,italian
9Zv7Xu380q2rzPSLEXX0Xg,italian
5pRxCYQppSq0czjFDN9X3Q,italian
NkAUvrtAcnebxPB6zayjsg,italian
EU47dsc_vvByG3qPIMyRog,italian
vegSCksJy6SI8WUGttLH-w,italian
-7PnG_cD9VY-IfHGWzynmQ,italian
qrcu1K6f8WGMODdq_A8unw,italian
asMg3FeJWauvaoE8MVxiBw,italian
NUaOyhSzhW00fN8gXLn3ZQ,italian
ZMFj1vCfQWdSAtwyjqRUlw,italian
5EmZzIWxYCrc1KOnbA78-w,italian
yH6t1JWcwkdWG4CS5KPvow,italian
YdFFUP3-PBzBsE3j75XwaQ,italian
81ATGBKh1Ke6EX_L3qHaIQ,italian
5WMGy-lEcQPfLb3q7erS-Q,italian
B0qxEXABa8-t9sY4NQRRsQ,italian
yQ7K4uFnxXxpBVbnOSR8kA,italian
Lu12ks-BgqfGY75Sb1004A,italian
fR4JL77ZHvoXHQ_-bComqA,italian
gjZpcE-X4zQOEqWQPelLgg,italian
k2o2DJOZT0oGTM-zmAJUfQ,italian
LYkx0_gmy-RrJQBPYzulNg,italian
LtBk9m1C-05nFNwD1OxcBw,italian
5MpWHGQ6Qc-M4q1KL_nioA,italian
rZ9OFoSqy8u4WECfh--ylg,italian
aHRcUI_UqFNV87GF7WRIDQ,italian
gqFM-JsHftTRplYbPF64Kg,italian
pGr5QuQU7Ur5GHLvXbT8bw,italian
foRWizWrQ32g6Vv4g9UTnA,italian
_KIjhnsaui-wF9OePRZ5NA,italian
pIrSHmLYW6Bdjiz-HHWd1Q,italian
goqTQ4tOD-asC_ZJBW9l7w,italian
ZUrGqOG2cetGI-KKXk3c2g,italian
rpVX-o82EEOX8ZDnM28a_Q,italian
lQ87D3INFtCoGAuo715_jw,italian
-FJ0bOC7okZbKvza8ZPzpw,italian
3uyBZNbDk2vRFBBWZOdIUA,italian
DF7PV0DE9z0LM4ae6XYeYg,italian
os09iVkYkzIg9G1xEIepiA,italian
g5RqTm1v8Stsm3MXL19Adw,italian
CFR-HzVHKWRMpMAR3LAhzg,italian
vjj3MMPkULJUCv8xf3XRiA,italian
J0c8ZtHPf08TMVeojPkNkQ,italian
gSOnfmJaEFvoH55xfieHPA,italian
rHYwqiWTFs-oOKikxY7kag,italian
tCFhIU4xSN6b7dbg3ApafQ,italian
ifIfq2EwEohCgoKnG68_LA,italian
qtdR-eDXwbzWQvUzVXQE6w,italian
562aZEpTDdYKDe5hWuDyFA,italian
AbNXFnI4OlWZvsQLGKf64w,italian
Tgi-rDD3mxFi9uGybZxdaQ,italian
JliAIBARXi9uISzNG26DVw,italian
E1RvMNZ4re4TnKarjx14Zw,italian
nTt5cLJVcmBdM640izladw,italian
idxD3X7WfLFPZMoFnCRIQQ,italian
UjzSeETESWzramhdOdWKKQ,italian
WYdrEMBXzOcxffpQczHKww,italian
4eGCuMwKRCCrYHOobEsFpA,italian
wVq5VUQ9V2_ORHxVaNPuPw,italian
mYQMjrtHp8vsEKKNsRz1XA,italian
3qIISjUYn1tbqHXi7nCLXg,italian
xrgzB0pvsxeGEIboE6I2gg,italian
ZlwjT-jygnYqM5qDE0CuLQ,italian
nM2AdRp2iSJHi4MgvIrEBg,italian
WbkM29ZUAJtsatHEPBZtAQ,italian
aLM9irVFlNoVlS9dGuW_Lg,italian
uPe0efNw-uwPybeqccZ1zQ,italian
cl97uG2_QtiMBah-_s9w7g,italian
6aVgixwks8EgirE1JtyDAQ,italian
19zArMBG2qW2k16Y0i2aBA,italian
HpxYBu1ARzOGvuUcLJe54g,italian
_3QRn51W3IoqBzc9fYet4Q,italian
oNJOIxuZlrTYFWwAFMTdkQ,italian
hVqZ4vihjL1gFTD-KdX-Tw,italian
iKv8UHV5jTqf4QGdwCmQ-w,italian
1nQZbtmjODUgPm-QQdKrhA,italian
geNwD4ySIwA732eK2CvDZw,italian
hhqUkocxtcnILE4hKFCoPg,italian
mofqcbvp-MVFSynU1fQNRA,italian
VWErTDzcg23iiohqyc1AQQ,italian
gTEoEsssfbjl76Opf5bP9g,italian
ieoPAi6nbdEkrwv4vGVSwg,italian
P4hm-IKNMbBbtfWSvPf25A,italian
oV_B5pRkcICNab7_eVoIcA,italian
IZ9-5z45wc3Oh_jlnX_Kcg,italian
9GPRbrLHvPmLScQVw7L3KA,italian
MHbxF-ZS918-ZoXKQPBEyg,italian
8qSOz7oTPUUCafsMOBBNEQ,italian
iutTifH0Xy0UkN86vEvV2Q,italian
wp5BpfUi9Aa4T0Gk0bnhag,italian
S4uozcDEieoaXxIJ6TsUoQ,italian
WEhkGLKlj-5X1pq_07Syaw,italian
rnKaWpMX5OZlQkKVZa-o3A,italian
iQo5aJwTL_ZrXCdPFKq-RA,italian
cGqMEMQFtkB3hIGfLy2R3A,italian
C3E8CVVwzKtOv_sRR1WuRQ,italian
GZvelhGenbfJxc4_SG_RJw,italian
7Tu5l9UfWVi_v3m4TwJAxQ,italian
PuJex8WQ5_Qym17HP03mXg,italian
a-XBTXQM4qigxUgpTmS7Fg,italian
2BJCPzGoWnOFgDbvoHi1Tw,italian
FDFE8nqstVJT07LquQ2kBA,italian
MH08_pIRKsUSwfkVYxUE7w,italian
JBthOvTegHbrLDiVaCAy5Q,italian
FRp1NwIyp6tkDU986cJkXQ,italian
9iC39Z1YjZKbrrCANgzBXg,italian
zGThJJhL82LDEUlUFALImQ,italian
l8IORbpTz9EwCmHJ_TRULw,italian
r2nIYBSyXny1-7XvsL2PVg,italian
MeQU-nGaQvX12VXYOyzavQ,italian
1tiHa-hrvPMBJ-Fk69YWPg,italian
-tQ9Zlb5d9PPlDz_6UgV7w,italian
GVF4kvXupD18afjpLiPLHA,italian
cbhdOSn-nezgnH3lxPJM_g,italian
IxwuIDcpRa7EpQs7V481Ww,italian
x6_1vzeCH9YvbvIBmSr2iA,italian
XyICIfSun7HWtBEUFux2PQ,italian
Irw7QQBsndbB2ATXeB4pYA,italian
CAGAWbPE8uPr2VVvEnv0ZA,italian
x6u4DehJyvFPJKOOSjhPdg,italian
lgFApPVpbXnsIFw1CRJORw,italian
77llOAEwInvK-oC2AHZ4nQ,italian
4ixWiPyYysS2i8LAg4qzrQ,italian
cp5k0PKl236X0xaNDYR5Zw,italian
xwzbRRu2-4Rtl95LjUYwow,italian
889z8wsV9R1X2CAp63wrsw,italian
nTCFXqiQPTvDfnAxHfA64A,italian
24Fe99IbeFWERDVN7QGB4Q,italian
MoyxzhaYIsJx-p9IuGGK4w,italian
Zs-IWJ6vpGK3GcmFrBecXQ,italian
OXwE8UzYV0kvQpV5Bv6nHQ,italian
mc6-ig757TzhPpJ7TV3pEQ,italian
JSexQM-wn8HvWmfxu_m5ZA,italian
bEXTA_Gwo2oVg4gnFd9fNA,italian
KSUtWeFngYHhNff9DfjVBQ,italian
cBmZRsZmUfBg6eMPPM6ypA,italian
nPdElJudVWoNORVxV57Umg,italian
an8TuHRg0e3cgiAE705ZDA,italian
iEUXrUUqGfUhpgYYSr5Zig,italian
wOq-Jt26jnFf_rhF4r5D6w,italian
Jwb556DrGTEZryeV7XgZmQ,italian
LnMRZhKtOrW1eL04FiPYTg,italian
J0SZjwe0Rc-H6mzl0oByxQ,italian
X9f5HH4x3Mi7lo4ph9efvQ,italian
Dng_LID2JNnc6M6A1FB19Q,italian
jo30o65XFWmgMJS86zFiFQ,italian
C8Ctyq7pXOPESK8cz_X2CA,italian
HUY6yj38FXqAQvWUdgL0xA,italian
qZK3e3kZAuyVlNrFNjBZ3A,italian
mkS--Oq4UYJMQizSaKJXEw,italian
MT_a_Tg3ENdxqZFQyJocgQ,italian
bJwcf-h06wX6Yo3kVkajww,italian
8IzVyi4kNO_lpEW1r_DbiA,italian
v64bMLxutTS2MWIrywBczA,italian
Ty1MvJz88DeNmX0eDHeMyQ,italian
vLaaNR3rTeSFEZe_nn43BA,italian
h9rymMeMUMOxQ9d93U0YDg,italian
byye4kc-xGk8qCxR0ZuUdA,italian
ZhjRaJkfCIVopvamUzrEsA,italian
p4TYRKQ82N5Ntb6RPdLPMg,italian
-Td-YEPTOUq2H3LRWgRxUw,italian
RPP_wHhM8yZYIP5W-YHk6Q,italian
x5zOHDirJAMaKtu1TjAgug,italian
ONEe1U1fNGT80jAEE0sCrg,italian
vmUNPvduTeWu24d--TbHAg,italian
GAvyDral555vltKrupUcjw,italian
YT5Ywu9y190B4IGIlBetzA,italian
MdFV5IBcX-Ni6I4Zy1EqIw,italian
JaD3WhM5pFGTwC5e7cHaKQ,italian
J38XGzriEkMsDfCMt6et_g,italian
0wzQPZvvbUqhD7D8JNkGZw,italian
cDUait5j29Pe0QynQ3JtYQ,italian
nw85LVh6H3JIiw3ugvhAmw,italian
vYnQYMWk_CpV8APtyFWYWA,italian
TsYrzVVtkKO4Asrk_L9stw,italian
E5rmVdrCn-0uwD2M9nkXdw,italian
kNxYppnUMQEBj7TU6burmg,italian
yREKlCvSuaxcRSVRsCIDUQ,italian
kVrTff8uDMSBAaceBwQ7dg,italian
HV5DMBmEpQ_Nu6NSekJquA,italian
pX5QH2s3ttEGzZ5Xapr3QQ,italian
xRiLLXjeM2wOvVTYJH2__A,italian
i4TzhIY8z0KIaBBH1iLZLA,italian
AJm2xwuMmDSJv743qRY4WQ,italian
UYL80kyU0WvpJXySIQ6boA,italian
phB6HvQyOUEZmvgg9KzRmA,italian
RiN-EOiQLXlJszhe6HJdZA,italian
E2zKMwHhz4--dyplQ7gf8A,italian
Fu7J2Fwoj_S6Jpg9dULzKg,italian
SPYMe1nvAEFfgacIqSsHIg,italian
vXYFa2qzppkGiOiVPrLwDQ,italian
7vq2CNM69sdrXrtbT2-qEQ,italian
fTNOwKJ9YbxoIShABCKXdA,italian
I0N_QtJy7sLiuW_vmvRIhg,italian
D3Qp546j-mH1TX-11q5uAA,italian
i5cdbiw1KRyg4w0X44ZBwA,italian
KogxM0x2p9auUyU4h4CAqQ,italian
hvMbN42EaHlZoHMS3degLg,italian
NPnWsPxOpG91GHx74S27Uw,italian
CDCT0cXhaS2pAKcookXUQQ,italian
7oNuDMESKejMgJFlkQwxmQ,italian
ZtApaQ9G-lyOfE-Y80tauw,italian
FpgzHQMSNTTjagrKXxOw5A,italian
T_vLaKsuyJPDpsrSZuc7WA,italian
ywP0OEqRC6sp4NK1-QhW-g,italian
QxthR7-GAbqj1cLocOD6Nw,italian
3VdNPvj6d6EJ2fZj7p1n9g,italian
syu8oCU9h3X9hfAE_lpADw,italian
Kh0-HmlgmVUkRxR55_Vn1g,italian
-58--bg-KKUNArp18U4llA,italian
pr_CLSHRCs2lWADPOKKxcw,italian
OWAfPuMnSqn7Ru1_RNH8fw,italian
5ZEFbq_AQV5VQFG2JKYzlA,italian
7cOibAFiGbSsSWo27SLIgw,italian
4aF0F8w7yXX9o5_QFky_ig,italian
ETgJqJHV7BW6pIr9Ox74sA,italian
FKzpfWUpyupl4q74Jt8fTA,italian
06tnwnEQM2j9A6dC3HC_TQ,italian
gGkkzrcHh1xS-S55OsuKsw,italian
FogLdooqSzKbmkwMGSwDiQ,italian
wnXdgkWYN0p4SEl_AdMzLA,italian
oEjWa3AETzPQfM3S1wRiLA,italian
H5L18XZRHh_13HaeeHH_sQ,italian
oexDsgqmXc9Qe3fy3uYx7g,italian
hwR54p9AWwrOATd41l351w,italian
bH6kFlRLtfIo2dtjs1gJ8g,italian
VtJd1l64kqUUyWacwK0J2Q,italian
RfxOtJ4SQmEeVX_XjFLWUQ,italian
nBy8KtcUHktPFKw-VClG1A,italian
Om6KGbN524K6pu9IkPT0Rg,italian
3xd4L_TdfdhuCjAzJecs6A,italian
s9gSDyOAO-f_gQEwyk517w,italian
THKnKxcaYAW4ItT8HMZvhA,italian
zj8Lq1T8KIC5zwFief15jg,italian
C3OlQ_y5LcgboyaKlpETYA,italian
d7Asc4q2ImoPlA_BhfroTQ,italian
-8_vEcBA2Lqd8786S-Ss-g,italian
GVOjDvKHLoo21n3Uip1ETg,italian
r_fUOUhz-pHZxFDV1hzy0w,italian
Vm6_cXz8hbvZhot0m1aaRg,italian
QUTSHrHw3qRZjf749VM1Yg,italian
dvkQIG20RjgNi-SwRr_1CQ,italian
ezu7Ai6ADfHDYCklvuipWA,italian
c3D2ckzacnPtdGIM8tb-_w,italian
qYDoWRdntIApGW6fEUHWIQ,italian
0UIUQWmwf_yxyygLXPQ0Hw,italian
KpBfFpjzsGvvqAzCasVW0g,italian
pL2tig3FxJcrZ4wDIO4TsA,italian
fmdEiai0e4agyTEqFUWJmw,italian
QgEre4IFSHxbUvHMe8S12g,italian
v1M1HIQBVwYatEF_iOmedw,italian
17OE3Vgm-QN98Ro0AS-A3g,italian
7S8g0G_Ndc3DS-kqsozq8Q,italian
O5Cm2yU32-Epf4HKEFAJEQ,italian
pgtgGAAuHMT0KTm3CDPQsA,italian
uEKiv6WEPg9dWj10HCur5A,italian
MPblH3J1kpbNGL4C4U7RAQ,italian
XO43OJWeAOS0Z-hqzhKgvQ,italian
tqrMjK1oyuvFGSz3Jxms1Q,italian
w7vYoiRdKyF3QJfNlAc0sg,italian
pC_QwLpeL2Enk4hBgDcRqQ,italian
7Qv-M5VzwxBkpH7ZOeoJgQ,italian
7pvTicRAhXB1Ld74MWjkXQ,italian
UpnHg_984LLZ28-kBB5MSQ,italian
sB8-R8-FYj-kJrSzTlbmgw,italian
_yMBdYh5p--WtF3n4a2iNw,italian
0ROpM3UcZhprN6dhwK2Hsw,italian
F3Zznc4UYAfbdiTgb09-NA,italian
7gVN8BPaKz4vlmAnj8O0Aw,italian
71gTwIVOynPCNOFLEv-bQA,italian
q8wlm_XUjmSsTdTQKt2qbQ,italian
IEb99GmOvg585gmwmm4iNA,italian
EYSIZX7b6Sp6TNc_KNvn7Q,italian
TsO4cjFld0Plznpimtn8uw,italian
qTHBQdWfw1RSCjQwoUcLiw,italian
p-BHJdQ57eM-WlKTP7B44w,italian
1wrryUsb7gmpehr_c9wZ7A,italian
evhkqaDVxi3LGb39Rw-_Aw,italian
v1DHGRNCH9247WLYoaoA9A,italian
oqA75iXtO_h8YnsLmjLk8w,italian
r6K5RBfhlNbr-g7g3u13KA,italian
NBeQAgTo9hlJxgp9xbMO-w,italian
ehUuSk5gPTCQmwS_ubgKRA,italian
VF3wSCRC3mE6JpBQPQXELA,italian
NlmP5x_Ykznd55Dc85ChUg,italian
nSk_zCJESMKGLHyJTPPlZA,italian
4QGn3I-ZvdFkxgEniosyuA,italian
t-UTPqMlFI36XIvNPBVdEQ,italian
BiNtCoIGo00Lua93hOrj3Q,italian
dsgzaF4lODoOj1Mu1Cf_bQ,italian
9lDqOfKeEB15AWfsWIq8mA,italian
Qbnb7rRbvNg5WUoKLzz7gQ,italian
F-eRrDik2KK0sNjpGiNbAg,italian
LSOpxBBa217HxnJ7VnY2WQ,italian
rupPZLhd0oRSAmVDaeYaGA,italian
piH-TNcmjLq2NHE4ZtbrBA,italian
v2w_gKvV5kCk8a-nGDPrEQ,italian
VlaFY8ASgOvrzZ3I8sG6Dg,italian
mwvukHjc7Trs5fRbZ4-TsA,italian
ayh9M3Lmc8Zxa7wsvKH55Q,italian
ADHX7nBixDPVlq3OXhny0g,italian
tRIHhPKryUZ56SfIz6mLiA,italian
xKZSIBaGkXX7ppIceuhiQQ,italian
iV5yy8EbjsPoYWtjRhB61Q,italian
mOoZZa6WIsgihc_TqyQcXw,italian
XlhWNQRGoWyybfXpGBgE3Q,italian
YmUKLOG4sTAShvyURuq2zw,italian
Kz7hn14j6KXf_gYeC99rUg,italian
D0LsGudLqLabXbhEPMkw6A,italian
ookYacn-U1pcyQA81sKmJg,italian
7FSuPGQTUxe-A2Km_SVTNQ,italian
QGRrPt4QwJNxmpM1urPxQA,italian
PerCtK0A27ku-cmBVMh5tw,italian
jDIVPYpxQAk1HUAi0NIlQw,italian
lPRb9ksOEzT3ruBFXebKaw,italian
qoBcWhGwlcUsKIQ2nB22vA,italian
vAMKgIUWCrYxjfhceCCNAQ,italian
cpN0ixPR2l3QFA8Uf1BhCQ,italian
kqewBLuQDB3euc-s_mRf4A,italian
76y4aMBY0lT6zfJLy2EH-Q,italian
m4MPLIv-WsGdcB7GReE06Q,italian
hot1lIebdQNau05onRum7w,italian
wTNUUoYUl3gox-gUAZ9bAA,italian
WE_dce2JKcv-VoFNaqiJ4w,italian
XzkmePjJC0ryuqZp5qd12A,italian
u6q1s6c0H9wQwFUJJzAiOw,italian
aVU9U42HO0XWgvj5s_wYZQ,italian
1htK0vS5FAHaXXtpAQperQ,italian
HSKcCmRFqzqG542Hy_eftw,italian
F2YbqhVr6hBsFrDCyr6M_w,italian
8cnfXAq6ehOsGRw4rh-dzQ,italian
FwMyv3CVIxbI6ngodw7s3w,italian
mCLPr3PUwsO_zDehWeahbg,italian
vEYEs9McRtRdKBp2XfRNZA,italian
A_1wZkM2UjKpAMOm9hR8Tg,italian
NZaq_ygLr4N8-blY5dGx-g,italian
CmYpP-qt1YFDBrBjdPL97A,italian
OmB4X44Ru8gjD6qgSNlXdg,italian
LT8oH5Mo33Y1kdvCkqYcbA,italian
hbMvJ5pGYlyFC7jJBJp3SA,italian
penftLPo6kx6qCtbsuyLog,italian
MfOl9uzuQj8Wl2g8NRYl0w,italian
uboO7T3XSnl8iq0uQWhMXA,italian
EsHcyOLHaK76bQuU7bwiTw,italian
